Shipping_Mode,Delivery_Status,Late_delivery_risk,Days_for_shipping_(real),Days_for_shipment_(scheduled),shipping_date_(DateOrders),Shipping_Date_Key,Shipping_Id
Standard Class,Late delivery,1,6,4,2015-08-02 01:17:00,20150802,59348
Standard Class,Advance shipping,0,3,4,2017-06-27 05:12:00,20170627,59349
Standard Class,Advance shipping,0,2,4,2016-09-14 09:38:00,20160914,59350
Standard Class,Advance shipping,0,3,4,2015-06-10 17:49:00,20150610,59351
Standard Class,Late delivery,1,5,4,2015-08-04 20:01:00,20150804,59352
Standard Class,Late delivery,1,6,4,2017-01-25 06:50:00,20170125,59353
Standard Class,Late delivery,1,5,4,2017-02-28 14:19:00,20170228,59354
Standard Class,Shipping on time,0,4,4,2017-04-14 13:33:00,20170414,59355
Standard Class,Advance shipping,0,2,4,2017-03-06 17:59:00,20170306,59356
Standard Class,Advance shipping,0,3,4,2015-05-24 10:39:00,20150524,59357
Standard Class,Shipping on time,0,4,4,2015-03-03 14:48:00,20150303,59358
Standard Class,Advance shipping,0,3,4,2015-01-17 17:40:00,20150117,59359
Standard Class,Late delivery,1,5,4,2015-01-29 16:36:00,20150129,59360
Standard Class,Advance shipping,0,2,4,2015-01-15 20:18:00,20150115,59361
Standard Class,Advance shipping,0,2,4,2015-06-01 16:47:00,20150601,59362
Standard Class,Late delivery,1,6,4,2015-02-12 09:45:00,20150212,59363
Standard Class,Advance shipping,0,2,4,2015-05-18 05:56:00,20150518,59364
Standard Class,Late delivery,1,6,4,2015-05-31 08:33:00,20150531,59365
Standard Class,Advance shipping,0,2,4,2015-01-14 14:31:00,20150114,59366
Standard Class,Advance shipping,0,3,4,2016-01-22 06:38:00,20160122,59367
Standard Class,Shipping on time,0,4,4,2016-02-15 17:17:00,20160215,59368
Standard Class,Late delivery,1,6,4,2016-01-22 06:07:00,20160122,59369
Standard Class,Late delivery,1,6,4,2015-11-18 21:06:00,20151118,59370
Standard Class,Advance shipping,0,2,4,2015-12-29 17:00:00,20151229,59371
Standard Class,Late delivery,1,5,4,2015-11-12 19:53:00,20151112,59372
Standard Class,Shipping on time,0,4,4,2016-06-26 09:24:00,20160626,59373
Standard Class,Late delivery,1,6,4,2016-08-19 07:34:00,20160819,59374
Standard Class,Late delivery,1,6,4,2016-08-17 06:32:00,20160817,59375
Standard Class,Advance shipping,0,3,4,2016-05-10 14:43:00,20160510,59376
Standard Class,Late delivery,1,5,4,2016-07-17 06:13:00,20160717,59377
Standard Class,Advance shipping,0,3,4,2016-08-11 02:09:00,20160811,59378
Standard Class,Late delivery,1,5,4,2016-08-29 14:44:00,20160829,59379
Standard Class,Advance shipping,0,3,4,2017-01-05 21:23:00,20170105,59380
Standard Class,Advance shipping,0,3,4,2016-11-08 17:16:00,20161108,59381
Standard Class,Late delivery,1,6,4,2015-06-24 15:52:00,20150624,59382
Standard Class,Advance shipping,0,2,4,2017-09-03 04:14:00,20170903,59383
Standard Class,Advance shipping,0,2,4,2015-09-25 16:16:00,20150925,59384
Standard Class,Late delivery,1,6,4,2015-06-22 16:35:00,20150622,59385
Standard Class,Shipping on time,0,4,4,2017-09-23 00:21:00,20170923,59386
Standard Class,Advance shipping,0,2,4,2015-09-25 19:46:00,20150925,59387
Standard Class,Shipping on time,0,4,4,2015-09-16 02:26:00,20150916,59388
Standard Class,Advance shipping,0,3,4,2015-05-07 15:46:00,20150507,59389
Standard Class,Late delivery,1,5,4,2015-03-19 14:15:00,20150319,59390
Standard Class,Advance shipping,0,2,4,2017-04-27 13:42:00,20170427,59391
Standard Class,Advance shipping,0,3,4,2015-01-28 05:55:00,20150128,59392
Standard Class,Advance shipping,0,2,4,2015-02-16 09:02:00,20150216,59393
Standard Class,Advance shipping,0,3,4,2015-05-21 12:35:00,20150521,59394
Standard Class,Advance shipping,0,3,4,2015-11-18 19:52:00,20151118,59395
Standard Class,Late delivery,1,6,4,2016-10-17 17:29:00,20161017,59396
Standard Class,Advance shipping,0,3,4,2016-02-01 15:23:00,20160201,59397
Standard Class,Advance shipping,0,2,4,2016-07-13 23:55:00,20160713,59398
Standard Class,Shipping on time,0,4,4,2016-05-29 14:00:00,20160529,59399
Standard Class,Late delivery,1,6,4,2016-08-13 06:11:00,20160813,59400
Standard Class,Shipping on time,0,4,4,2016-07-25 10:35:00,20160725,59401
Standard Class,Advance shipping,0,3,4,2016-11-02 14:07:00,20161102,59402
Standard Class,Shipping on time,0,4,4,2016-10-19 06:37:00,20161019,59403
Standard Class,Late delivery,1,6,4,2017-01-17 11:24:00,20170117,59404
Standard Class,Shipping on time,0,4,4,2015-06-19 10:06:00,20150619,59405
Standard Class,Advance shipping,0,2,4,2017-07-10 08:41:00,20170710,59406
Standard Class,Late delivery,1,5,4,2015-07-10 15:40:00,20150710,59407
Standard Class,Shipping on time,0,4,4,2015-07-29 20:33:00,20150729,59408
Standard Class,Advance shipping,0,3,4,2015-10-09 02:24:00,20151009,59409
Standard Class,Advance shipping,0,2,4,2015-07-26 00:03:00,20150726,59410
Standard Class,Shipping on time,0,4,4,2017-10-05 15:24:00,20171005,59411
Standard Class,Late delivery,1,5,4,2015-10-02 17:39:00,20151002,59412
Standard Class,Advance shipping,0,3,4,2017-06-23 18:53:00,20170623,59413
Standard Class,Advance shipping,0,3,4,2015-09-09 07:42:00,20150909,59414
Standard Class,Advance shipping,0,3,4,2017-05-02 09:08:00,20170502,59415
Standard Class,Late delivery,1,6,4,2017-02-15 09:04:00,20170215,59416
Standard Class,Advance shipping,0,3,4,2017-02-28 09:24:00,20170228,59417
Standard Class,Late delivery,1,6,4,2016-09-25 00:41:00,20160925,59418
Standard Class,Late delivery,1,5,4,2017-01-01 01:26:00,20170101,59419
Standard Class,Shipping on time,0,4,4,2015-11-23 03:03:00,20151123,59420
Standard Class,Shipping on time,0,4,4,2015-11-01 16:02:00,20151101,59421
Standard Class,Advance shipping,0,3,4,2016-04-01 17:03:00,20160401,59422
Standard Class,Advance shipping,0,3,4,2016-01-25 23:59:00,20160125,59423
Standard Class,Late delivery,1,6,4,2016-06-12 10:28:00,20160612,59424
Standard Class,Late delivery,1,6,4,2016-09-28 23:17:00,20160928,59425
Standard Class,Late delivery,1,5,4,2016-08-02 05:51:00,20160802,59426
First Class,Late delivery,1,2,1,2016-10-23 00:39:00,20161023,59427
First Class,Late delivery,1,2,1,2016-09-27 05:35:00,20160927,59428
First Class,Late delivery,1,2,1,2017-11-02 19:55:00,20171102,59429
First Class,Late delivery,1,2,1,2015-09-05 00:10:00,20150905,59430
First Class,Late delivery,1,2,1,2015-09-02 19:58:00,20150902,59431
First Class,Late delivery,1,2,1,2017-10-23 11:31:00,20171023,59432
First Class,Late delivery,1,2,1,2015-10-03 13:27:00,20151003,59433
First Class,Late delivery,1,2,1,2017-10-21 08:43:00,20171021,59434
First Class,Late delivery,1,2,1,2017-10-20 19:04:00,20171020,59435
First Class,Late delivery,1,2,1,2015-06-06 00:08:00,20150606,59436
First Class,Late delivery,1,2,1,2015-07-17 10:24:00,20150717,59437
First Class,Late delivery,1,2,1,2017-10-20 16:36:00,20171020,59438
First Class,Late delivery,1,2,1,2015-10-10 22:43:00,20151010,59439
First Class,Late delivery,1,2,1,2017-07-05 05:43:00,20170705,59440
First Class,Late delivery,1,2,1,2015-08-23 23:50:00,20150823,59441
First Class,Late delivery,1,2,1,2015-08-08 22:38:00,20150808,59442
First Class,Late delivery,1,2,1,2015-10-14 06:57:00,20151014,59443
First Class,Late delivery,1,2,1,2015-04-29 01:56:00,20150429,59444
First Class,Late delivery,1,2,1,2017-06-09 08:55:00,20170609,59445
First Class,Late delivery,1,2,1,2017-03-22 19:00:00,20170322,59446
First Class,Late delivery,1,2,1,2017-05-27 15:04:00,20170527,59447
First Class,Late delivery,1,2,1,2017-03-03 21:40:00,20170303,59448
First Class,Late delivery,1,2,1,2017-06-16 09:04:00,20170616,59449
First Class,Late delivery,1,2,1,2015-05-14 22:24:00,20150514,59450
First Class,Late delivery,1,2,1,2015-04-09 07:13:00,20150409,59451
First Class,Late delivery,1,2,1,2015-04-02 08:48:00,20150402,59452
First Class,Late delivery,1,2,1,2017-05-31 19:57:00,20170531,59453
First Class,Late delivery,1,2,1,2015-03-21 01:49:00,20150321,59454
First Class,Late delivery,1,2,1,2017-11-22 04:49:00,20171122,59455
First Class,Late delivery,1,2,1,2017-11-21 01:51:00,20171121,59456
First Class,Late delivery,1,2,1,2016-03-26 00:46:00,20160326,59457
First Class,Late delivery,1,2,1,2015-11-01 20:14:00,20151101,59458
First Class,Late delivery,1,2,1,2016-02-27 02:12:00,20160227,59459
First Class,Late delivery,1,2,1,2017-12-29 07:45:00,20171229,59460
First Class,Late delivery,1,2,1,2018-01-30 03:30:00,20180130,59461
First Class,Late delivery,1,2,1,2018-01-06 17:12:00,20180106,59462
First Class,Late delivery,1,2,1,2017-12-17 03:55:00,20171217,59463
First Class,Late delivery,1,2,1,2017-12-30 19:50:00,20171230,59464
First Class,Late delivery,1,2,1,2017-11-24 08:40:00,20171124,59465
First Class,Late delivery,1,2,1,2018-01-30 19:58:00,20180130,59466
First Class,Late delivery,1,2,1,2017-12-16 00:14:00,20171216,59467
First Class,Late delivery,1,2,1,2018-01-30 05:57:00,20180130,59468
First Class,Late delivery,1,2,1,2015-12-24 13:41:00,20151224,59469
First Class,Late delivery,1,2,1,2016-03-25 09:42:00,20160325,59470
First Class,Late delivery,1,2,1,2018-01-23 20:30:00,20180123,59471
First Class,Late delivery,1,2,1,2018-01-08 12:38:00,20180108,59472
First Class,Late delivery,1,2,1,2018-01-21 12:48:00,20180121,59473
First Class,Late delivery,1,2,1,2016-04-19 09:29:00,20160419,59474
First Class,Late delivery,1,2,1,2016-07-14 00:16:00,20160714,59475
First Class,Late delivery,1,2,1,2016-04-19 17:33:00,20160419,59476
First Class,Late delivery,1,2,1,2016-04-08 13:53:00,20160408,59477
First Class,Late delivery,1,2,1,2016-09-09 05:58:00,20160909,59478
First Class,Late delivery,1,2,1,2015-10-13 17:17:00,20151013,59479
First Class,Late delivery,1,2,1,2015-08-15 15:27:00,20150815,59480
First Class,Late delivery,1,2,1,2015-06-29 17:47:00,20150629,59481
First Class,Late delivery,1,2,1,2017-08-22 18:16:00,20170822,59482
First Class,Late delivery,1,2,1,2015-05-24 01:43:00,20150524,59483
First Class,Late delivery,1,2,1,2016-12-24 09:19:00,20161224,59484
First Class,Late delivery,1,2,1,2016-04-20 10:22:00,20160420,59485
First Class,Late delivery,1,2,1,2015-10-22 01:41:00,20151022,59486
First Class,Late delivery,1,2,1,2015-04-01 05:28:00,20150401,59487
First Class,Late delivery,1,2,1,2017-03-22 06:24:00,20170322,59488
First Class,Late delivery,1,2,1,2017-05-31 23:07:00,20170531,59489
First Class,Late delivery,1,2,1,2016-05-24 15:13:00,20160524,59490
First Class,Late delivery,1,2,1,2016-04-17 22:48:00,20160417,59491
First Class,Late delivery,1,2,1,2015-07-12 01:50:00,20150712,59492
First Class,Late delivery,1,2,1,2017-05-24 02:17:00,20170524,59493
First Class,Late delivery,1,2,1,2017-03-17 20:56:00,20170317,59494
First Class,Late delivery,1,2,1,2015-03-09 05:41:00,20150309,59495
First Class,Late delivery,1,2,1,2016-03-12 19:21:00,20160312,59496
First Class,Late delivery,1,2,1,2016-04-27 23:09:00,20160427,59497
Same Day,Shipping on time,0,0,0,2016-12-19 19:03:00,20161219,59498
Same Day,Shipping on time,0,0,0,2016-11-14 16:49:00,20161114,59499
Same Day,Late delivery,1,1,0,2017-10-12 02:20:00,20171012,59500
Same Day,Shipping on time,0,0,0,2017-11-01 18:26:00,20171101,59501
Same Day,Shipping on time,0,0,0,2017-09-10 13:15:00,20170910,59502
Same Day,Shipping on time,0,0,0,2015-08-19 12:43:00,20150819,59503
Same Day,Late delivery,1,1,0,2017-07-25 10:20:00,20170725,59504
Same Day,Shipping on time,0,0,0,2015-06-05 17:33:00,20150605,59505
Same Day,Shipping on time,0,0,0,2015-10-19 16:19:00,20151019,59506
Same Day,Shipping on time,0,0,0,2015-06-19 18:56:00,20150619,59507
Same Day,Shipping on time,0,0,0,2015-07-07 15:46:00,20150707,59508
Same Day,Late delivery,1,1,0,2017-10-06 11:06:00,20171006,59509
Same Day,Shipping on time,0,0,0,2015-04-07 12:55:00,20150407,59510
Same Day,Shipping on time,0,0,0,2017-05-04 12:33:00,20170504,59511
Same Day,Shipping on time,0,0,0,2015-01-31 22:07:00,20150131,59512
Same Day,Late delivery,1,1,0,2015-02-20 00:43:00,20150220,59513
Same Day,Late delivery,1,1,0,2015-02-22 04:34:00,20150222,59514
Same Day,Late delivery,1,1,0,2017-12-02 03:09:00,20171202,59515
Same Day,Late delivery,1,1,0,2017-12-15 05:24:00,20171215,59516
Same Day,Late delivery,1,1,0,2017-12-18 06:16:00,20171218,59517
Same Day,Late delivery,1,1,0,2016-07-26 11:54:00,20160726,59518
Same Day,Shipping on time,0,0,0,2016-08-13 13:37:00,20160813,59519
Same Day,Shipping on time,0,0,0,2016-05-03 20:04:00,20160503,59520
Same Day,Shipping on time,0,0,0,2016-08-05 21:41:00,20160805,59521
Same Day,Shipping on time,0,0,0,2015-11-14 22:56:00,20151114,59522
Same Day,Shipping on time,0,0,0,2016-05-04 12:11:00,20160504,59523
Same Day,Shipping on time,0,0,0,2017-08-11 15:44:00,20170811,59524
Same Day,Shipping on time,0,0,0,2016-10-06 15:18:00,20161006,59525
Same Day,Shipping on time,0,0,0,2015-12-19 20:15:00,20151219,59526
Same Day,Late delivery,1,1,0,2015-05-18 09:31:00,20150518,59527
Same Day,Shipping on time,0,0,0,2015-08-20 16:24:00,20150820,59528
Same Day,Late delivery,1,1,0,2015-09-12 06:02:00,20150912,59529
Same Day,Shipping on time,0,0,0,2016-07-11 21:54:00,20160711,59530
Standard Class,Late delivery,1,6,4,2016-08-26 07:44:00,20160826,59531
Standard Class,Advance shipping,0,2,4,2016-08-22 01:05:00,20160822,59532
Standard Class,Shipping on time,0,4,4,2016-08-23 03:01:00,20160823,59533
Standard Class,Shipping on time,0,4,4,2016-08-22 16:30:00,20160822,59534
Standard Class,Late delivery,1,6,4,2016-08-24 11:57:00,20160824,59535
Standard Class,Advance shipping,0,2,4,2016-08-20 00:02:00,20160820,59536
Standard Class,Shipping on time,0,4,4,2016-08-21 01:58:00,20160821,59537
Second Class,Late delivery,1,4,2,2016-08-20 10:12:00,20160820,59538
Standard Class,Late delivery,1,5,4,2016-08-21 05:18:00,20160821,59539
Standard Class,Shipping on time,0,4,4,2016-08-20 04:57:00,20160820,59540
Standard Class,Advance shipping,0,3,4,2016-08-19 01:05:00,20160819,59541
Standard Class,Late delivery,1,6,4,2016-08-21 20:53:00,20160821,59542
Same Day,Late delivery,1,1,0,2016-08-16 03:59:00,20160816,59543
Standard Class,Advance shipping,0,3,4,2016-08-17 14:03:00,20160817,59544
Standard Class,Late delivery,1,5,4,2016-08-19 09:30:00,20160819,59545
Standard Class,Advance shipping,0,2,4,2016-08-16 08:27:00,20160816,59546
Standard Class,Shipping on time,0,4,4,2016-08-18 05:39:00,20160818,59547
Second Class,Late delivery,1,3,2,2016-08-17 05:18:00,20160817,59548
Second Class,Late delivery,1,4,2,2016-08-17 15:38:00,20160817,59549
Standard Class,Shipping on time,0,4,4,2016-08-17 08:38:00,20160817,59550
Standard Class,Late delivery,1,6,4,2016-08-19 04:04:00,20160819,59551
Standard Class,Shipping on time,0,4,4,2016-08-16 08:06:00,20160816,59552
Second Class,Late delivery,1,4,2,2016-08-16 01:06:00,20160816,59553
Second Class,Late delivery,1,6,2,2016-08-18 00:03:00,20160818,59554
Same Day,Late delivery,1,1,0,2016-08-12 07:50:00,20160812,59555
Standard Class,Late delivery,1,5,4,2016-08-16 16:41:00,20160816,59556
Standard Class,Advance shipping,0,2,4,2016-08-13 12:08:00,20160813,59557
Same Day,Late delivery,1,1,0,2016-08-11 01:43:00,20160811,59558
First Class,Late delivery,1,2,1,2016-08-12 02:51:00,20160812,59559
Standard Class,Late delivery,1,6,4,2016-08-16 00:45:00,20160816,59560
First Class,Late delivery,1,2,1,2016-08-11 19:09:00,20160811,59561
Standard Class,Advance shipping,0,2,4,2016-08-11 05:50:00,20160811,59562
First Class,Late delivery,1,2,1,2016-08-11 02:20:00,20160811,59563
Standard Class,Advance shipping,0,2,4,2016-08-10 21:04:00,20160810,59564
First Class,Late delivery,1,2,1,2016-08-09 11:26:00,20160809,59565
First Class,Late delivery,1,2,1,2016-08-09 03:02:00,20160809,59566
Second Class,Late delivery,1,3,2,2016-08-09 22:07:00,20160809,59567
Second Class,Shipping on time,0,2,2,2016-08-08 21:46:00,20160808,59568
First Class,Late delivery,1,2,1,2016-08-08 10:13:00,20160808,59569
Standard Class,Advance shipping,0,3,4,2016-08-09 04:36:00,20160809,59570
Second Class,Late delivery,1,6,2,2016-08-12 02:09:00,20160812,59571
First Class,Late delivery,1,2,1,2016-08-06 12:19:00,20160806,59572
Standard Class,Late delivery,1,5,4,2016-08-08 10:45:00,20160808,59573
Standard Class,Late delivery,1,6,4,2016-08-09 04:05:00,20160809,59574
First Class,Late delivery,1,2,1,2016-08-04 14:25:00,20160804,59575
Standard Class,Advance shipping,0,3,4,2016-08-05 11:16:00,20160805,59576
Standard Class,Advance shipping,0,3,4,2016-08-04 23:00:00,20160804,59577
Standard Class,Late delivery,1,6,4,2016-08-07 22:18:00,20160807,59578
Second Class,Late delivery,1,4,2,2016-08-05 18:06:00,20160805,59579
First Class,Late delivery,1,2,1,2016-08-03 15:39:00,20160803,59580
Standard Class,Advance shipping,0,2,4,2016-08-02 22:08:00,20160802,59581
Standard Class,Shipping on time,0,4,4,2016-08-04 17:35:00,20160804,59582
First Class,Late delivery,1,2,1,2016-08-02 12:19:00,20160802,59583
Standard Class,Late delivery,1,5,4,2016-08-05 07:25:00,20160805,59584
Second Class,Late delivery,1,3,2,2016-08-03 04:58:00,20160803,59585
Second Class,Late delivery,1,3,2,2016-08-03 01:28:00,20160803,59586
Standard Class,Late delivery,1,6,4,2016-08-06 00:46:00,20160806,59587
First Class,Late delivery,1,2,1,2016-08-01 00:35:00,20160801,59588
First Class,Late delivery,1,2,1,2016-07-31 11:16:00,20160731,59589
Standard Class,Shipping on time,0,4,4,2016-08-01 09:00:00,20160801,59590
Second Class,Late delivery,1,6,2,2016-08-02 23:11:00,20160802,59591
Standard Class,Late delivery,1,5,4,2016-08-01 15:50:00,20160801,59592
Same Day,Shipping on time,0,0,0,2016-07-27 15:13:00,20160727,59593
Standard Class,Advance shipping,0,3,4,2016-07-29 19:52:00,20160729,59594
First Class,Late delivery,1,2,1,2016-07-28 00:36:00,20160728,59595
Standard Class,Advance shipping,0,3,4,2016-07-28 19:20:00,20160728,59596
First Class,Late delivery,1,2,1,2016-07-26 02:00:00,20160726,59597
Second Class,Late delivery,1,6,2,2016-07-29 19:20:00,20160729,59598
Standard Class,Advance shipping,0,2,4,2016-07-24 17:25:00,20160724,59599
Standard Class,Advance shipping,0,3,4,2016-07-25 12:31:00,20160725,59600
First Class,Late delivery,1,2,1,2016-07-24 04:06:00,20160724,59601
Standard Class,Shipping canceled,0,5,4,2016-07-27 00:57:00,20160727,59602
Standard Class,Shipping on time,0,4,4,2016-07-25 05:20:00,20160725,59603
Standard Class,Late delivery,1,6,4,2016-07-26 19:31:00,20160726,59604
Second Class,Late delivery,1,5,2,2016-07-25 05:09:00,20160725,59605
Same Day,Late delivery,1,1,0,2016-07-19 09:16:00,20160719,59606
Standard Class,Late delivery,1,6,4,2016-07-24 11:28:00,20160724,59607
Second Class,Late delivery,1,6,2,2016-07-24 00:57:00,20160724,59608
First Class,Late delivery,1,2,1,2016-07-20 00:36:00,20160720,59609
Standard Class,Late delivery,1,6,4,2016-07-23 09:11:00,20160723,59610
Standard Class,Shipping on time,0,4,4,2016-07-21 01:29:00,20160721,59611
Standard Class,Advance shipping,0,2,4,2016-07-18 14:16:00,20160718,59612
Same Day,Shipping on time,0,0,0,2016-07-16 16:49:00,20160716,59613
Same Day,Shipping on time,0,0,0,2016-07-16 16:07:00,20160716,59614
Same Day,Shipping on time,0,0,0,2016-07-16 15:25:00,20160716,59615
Same Day,Shipping on time,0,0,0,2016-07-16 14:43:00,20160716,59616
First Class,Late delivery,1,2,1,2016-07-16 19:11:00,20160716,59617
Standard Class,Shipping on time,0,4,4,2016-07-18 17:26:00,20160718,59618
Standard Class,Advance shipping,0,2,4,2016-07-16 04:28:00,20160716,59619
Standard Class,Late delivery,1,6,4,2016-07-19 22:51:00,20160719,59620
Standard Class,Advance shipping,0,3,4,2016-07-16 16:33:00,20160716,59621
Standard Class,Late delivery,1,5,4,2016-07-18 10:15:00,20160718,59622
Standard Class,Late delivery,1,6,4,2016-07-18 03:04:00,20160718,59623
Standard Class,Shipping on time,0,4,4,2016-07-15 19:21:00,20160715,59624
